"X";"game";"player";"color";"move";"turn"
163816;2206;"Smikovski, Ivan";"White";"Bc4";5
163817;2206;"Ulko, Jaroslav";"Black";"Bc5";6
163818;2206;"Smikovski, Ivan";"White";"c3";7
163819;2206;"Ulko, Jaroslav";"Black";"Nf6";8
163820;2206;"Smikovski, Ivan";"White";"d3";9
163821;2206;"Ulko, Jaroslav";"Black";"d6";10
163869;2207;"Iuldachev, Saidali";"White";"e4";1
163870;2207;"Safin, Shukhrat";"Black";"e5";2
163871;2207;"Iuldachev, Saidali";"White";"Nf3";3
163872;2207;"Safin, Shukhrat";"Black";"Nc6";4
163873;2207;"Iuldachev, Saidali";"White";"Bc4";5
163874;2207;"Safin, Shukhrat";"Black";"Bc5";6
163875;2207;"Iuldachev, Saidali";"White";"c3";7
163876;2207;"Safin, Shukhrat";"Black";"Nf6";8
163877;2207;"Iuldachev, Saidali";"White";"d4";9
163878;2207;"Safin, Shukhrat";"Black";"exd4";10
163896;2208;"Ponomariov, Ruslan";"White";"e4";1
163897;2208;"Krasenkow, Michal";"Black";"e5";2
163898;2208;"Ponomariov, Ruslan";"White";"Nf3";3
163899;2208;"Krasenkow, Michal";"Black";"Nc6";4
163900;2208;"Ponomariov, Ruslan";"White";"Bc4";5
163901;2208;"Krasenkow, Michal";"Black";"Bc5";6
163902;2208;"Ponomariov, Ruslan";"White";"c3";7
163903;2208;"Krasenkow, Michal";"Black";"Nf6";8
163904;2208;"Ponomariov, Ruslan";"White";"d3";9
163905;2208;"Krasenkow, Michal";"Black";"d6";10
163936;2209;"Janev, E";"White";"e4";1
163937;2209;"Vuilleumier, A";"Black";"e5";2
163938;2209;"Janev, E";"White";"Bc4";3
163939;2209;"Vuilleumier, A";"Black";"Nf6";4
163940;2209;"Janev, E";"White";"d3";5
163941;2209;"Vuilleumier, A";"Black";"Bc5";6
163942;2209;"Janev, E";"White";"Nf3";7
163943;2209;"Vuilleumier, A";"Black";"Nc6";8
163944;2209;"Janev, E";"White";"c3";9
163945;2209;"Vuilleumier, A";"Black";"d6";10
164031;2210;"De la Paz Perdomo, F";"White";"e4";1
164032;2210;"Short, N";"Black";"e5";2
164033;2210;"De la Paz Perdomo, F";"White";"Nf3";3
164034;2210;"Short, N";"Black";"Nc6";4
164035;2210;"De la Paz Perdomo, F";"White";"Bc4";5
164036;2210;"Short, N";"Black";"Bc5";6
164037;2210;"De la Paz Perdomo, F";"White";"c3";7
164038;2210;"Short, N";"Black";"Nf6";8
164039;2210;"De la Paz Perdomo, F";"White";"d3";9
164040;2210;"Short, N";"Black";"a6";10
164117;2211;"Subirats Ruiz, S";"White";"e4";1
164118;2211;"Perez Candelario, Man";"Black";"e5";2
164119;2211;"Subirats Ruiz, S";"White";"Nf3";3
164120;2211;"Perez Candelario, Man";"Black";"Nc6";4
164121;2211;"Subirats Ruiz, S";"White";"Bc4";5
164122;2211;"Perez Candelario, Man";"Black";"Nf6";6
164123;2211;"Subirats Ruiz, S";"White";"d3";7
164124;2211;"Perez Candelario, Man";"Black";"Bc5";8
164125;2211;"Subirats Ruiz, S";"White";"c3";9
164126;2211;"Perez Candelario, Man";"Black";"a6";10
164194;2212;"Areshchenko, A";"White";"e4";1
164195;2212;"Tarlev, K";"Black";"e5";2
164196;2212;"Areshchenko, A";"White";"Bc4";3
164197;2212;"Tarlev, K";"Black";"Nc6";4
164198;2212;"Areshchenko, A";"White";"Nf3";5
164199;2212;"Tarlev, K";"Black";"Bc5";6
164200;2212;"Areshchenko, A";"White";"d3";7
164201;2212;"Tarlev, K";"Black";"Nf6";8
164202;2212;"Areshchenko, A";"White";"O-O";9
164203;2212;"Tarlev, K";"Black";"d6";10
164298;2213;"Li Chao";"White";"e4";1
164299;2213;"Pashikian, A";"Black";"e5";2
164300;2213;"Li Chao";"White";"Nf3";3
164301;2213;"Pashikian, A";"Black";"Nc6";4
164302;2213;"Li Chao";"White";"Bc4";5
164303;2213;"Pashikian, A";"Black";"Nf6";6
164304;2213;"Li Chao";"White";"d3";7
164305;2213;"Pashikian, A";"Black";"Bc5";8
164306;2213;"Li Chao";"White";"c3";9
164307;2213;"Pashikian, A";"Black";"d6";10
164380;2214;"Sanduleac, V";"White";"e4";1
164381;2214;"Gozzoli, Y";"Black";"e5";2
164382;2214;"Sanduleac, V";"White";"Nf3";3
164383;2214;"Gozzoli, Y";"Black";"Nc6";4
164384;2214;"Sanduleac, V";"White";"Bc4";5
164385;2214;"Gozzoli, Y";"Black";"Nf6";6
164386;2214;"Sanduleac, V";"White";"d3";7
164387;2214;"Gozzoli, Y";"Black";"Bc5";8
164388;2214;"Sanduleac, V";"White";"c3";9
164389;2214;"Gozzoli, Y";"Black";"a6";10
164430;2215;"Kurnosov, I";"White";"e4";1
164431;2215;"Maiorov, N";"Black";"e5";2
164432;2215;"Kurnosov, I";"White";"Nf3";3
164433;2215;"Maiorov, N";"Black";"Nc6";4
164434;2215;"Kurnosov, I";"White";"Bc4";5
164435;2215;"Maiorov, N";"Black";"Bc5";6
164436;2215;"Kurnosov, I";"White";"c3";7
164437;2215;"Maiorov, N";"Black";"Nf6";8
164438;2215;"Kurnosov, I";"White";"d3";9
164439;2215;"Maiorov, N";"Black";"d6";10
164495;2216;"Khukhashvili, S";"White";"e4";1
164496;2216;"Grunberg, M";"Black";"e5";2
164497;2216;"Khukhashvili, S";"White";"Nf3";3
164498;2216;"Grunberg, M";"Black";"Nc6";4
164499;2216;"Khukhashvili, S";"White";"Bc4";5
164500;2216;"Grunberg, M";"Black";"Bc5";6
164501;2216;"Khukhashvili, S";"White";"c3";7
164502;2216;"Grunberg, M";"Black";"Nf6";8
164503;2216;"Khukhashvili, S";"White";"d3";9
164504;2216;"Grunberg, M";"Black";"d6";10
164509;2217;"Beshukov, S";"White";"e4";1
164510;2217;"Tseshkovsky, V";"Black";"e5";2
164511;2217;"Beshukov, S";"White";"Nf3";3
164512;2217;"Tseshkovsky, V";"Black";"Nc6";4
164513;2217;"Beshukov, S";"White";"Bc4";5
164514;2217;"Tseshkovsky, V";"Black";"Bc5";6
164515;2217;"Beshukov, S";"White";"c3";7
164516;2217;"Tseshkovsky, V";"Black";"Nf6";8
164517;2217;"Beshukov, S";"White";"d3";9
164518;2217;"Tseshkovsky, V";"Black";"a6";10
164530;2218;"Felgaer, R";"White";"e4";1
164531;2218;"Garcia, Gild";"Black";"e5";2
164532;2218;"Felgaer, R";"White";"Nf3";3
164533;2218;"Garcia, Gild";"Black";"Nc6";4
164534;2218;"Felgaer, R";"White";"Bc4";5
164535;2218;"Garcia, Gild";"Black";"Nf6";6
164536;2218;"Felgaer, R";"White";"d3";7
164537;2218;"Garcia, Gild";"Black";"Bc5";8
164538;2218;"Felgaer, R";"White";"c3";9
164539;2218;"Garcia, Gild";"Black";"d6";10
164631;2219;"Kudrin, S";"White";"e4";1
164632;2219;"Vescovi, G";"Black";"e5";2
164633;2219;"Kudrin, S";"White";"Nf3";3
164634;2219;"Vescovi, G";"Black";"Nc6";4
164635;2219;"Kudrin, S";"White";"Bc4";5
164636;2219;"Vescovi, G";"Black";"Bc5";6
164637;2219;"Kudrin, S";"White";"c3";7
164638;2219;"Vescovi, G";"Black";"Nf6";8
164639;2219;"Kudrin, S";"White";"d3";9
164640;2219;"Vescovi, G";"Black";"a6";10
164681;2220;"Dgebuadze, A";"White";"e4";1
164682;2220;"Houtman, J";"Black";"e5";2
164683;2220;"Dgebuadze, A";"White";"Nf3";3
164684;2220;"Houtman, J";"Black";"Nc6";4
164685;2220;"Dgebuadze, A";"White";"Bc4";5
164686;2220;"Houtman, J";"Black";"Bc5";6
164687;2220;"Dgebuadze, A";"White";"d3";7
164688;2220;"Houtman, J";"Black";"Nf6";8
164689;2220;"Dgebuadze, A";"White";"O-O";9
164690;2220;"Houtman, J";"Black";"d6";10
164748;2221;"Movsesian, S";"White";"e4";1
164749;2221;"Manik, M";"Black";"e5";2
164750;2221;"Movsesian, S";"White";"Nf3";3
164751;2221;"Manik, M";"Black";"Nc6";4
164752;2221;"Movsesian, S";"White";"Bc4";5
164753;2221;"Manik, M";"Black";"Bc5";6
164754;2221;"Movsesian, S";"White";"c3";7
164755;2221;"Manik, M";"Black";"Nf6";8
164756;2221;"Movsesian, S";"White";"d3";9
164757;2221;"Manik, M";"Black";"d6";10
164786;2222;"Docekal, J";"White";"e4";1
164787;2222;"Lipka, J";"Black";"e5";2
164788;2222;"Docekal, J";"White";"Nf3";3
164789;2222;"Lipka, J";"Black";"Nc6";4
164790;2222;"Docekal, J";"White";"Bc4";5
164791;2222;"Lipka, J";"Black";"Bc5";6
164792;2222;"Docekal, J";"White";"c3";7
164793;2222;"Lipka, J";"Black";"Nf6";8
164794;2222;"Docekal, J";"White";"O-O";9
164795;2222;"Lipka, J";"Black";"Nxe4";10
164867;2223;"Macak, S";"White";"e4";1
164868;2223;"Lipka, J";"Black";"e5";2
164869;2223;"Macak, S";"White";"Nf3";3
164870;2223;"Lipka, J";"Black";"Nc6";4
164871;2223;"Macak, S";"White";"Bc4";5
164872;2223;"Lipka, J";"Black";"Bc5";6
164873;2223;"Macak, S";"White";"c3";7
164874;2223;"Lipka, J";"Black";"Nf6";8
164875;2223;"Macak, S";"White";"b4";9
164876;2223;"Lipka, J";"Black";"Bb6";10
164889;2224;"Kuzin, A";"White";"e4";1
164890;2224;"Novikov, Ma";"Black";"e5";2
164891;2224;"Kuzin, A";"White";"Nf3";3
164892;2224;"Novikov, Ma";"Black";"Nc6";4
164893;2224;"Kuzin, A";"White";"Bc4";5
164894;2224;"Novikov, Ma";"Black";"Bc5";6
164895;2224;"Kuzin, A";"White";"c3";7
164896;2224;"Novikov, Ma";"Black";"Nf6";8
164897;2224;"Kuzin, A";"White";"d4";9
164898;2224;"Novikov, Ma";"Black";"exd4";10
164928;2225;"Bojkov, D";"White";"e4";1
164929;2225;"Wehmeier, S";"Black";"e5";2
164930;2225;"Bojkov, D";"White";"Nf3";3
164931;2225;"Wehmeier, S";"Black";"Nc6";4
164932;2225;"Bojkov, D";"White";"Bc4";5
164933;2225;"Wehmeier, S";"Black";"Nf6";6
164934;2225;"Bojkov, D";"White";"d3";7
164935;2225;"Wehmeier, S";"Black";"Bc5";8
164936;2225;"Bojkov, D";"White";"c3";9
164937;2225;"Wehmeier, S";"Black";"d6";10
164990;2226;"Mamedov, Rau";"White";"e4";1
164991;2226;"Smirnov, Arte";"Black";"e5";2
164992;2226;"Mamedov, Rau";"White";"Nf3";3
164993;2226;"Smirnov, Arte";"Black";"Nc6";4
164994;2226;"Mamedov, Rau";"White";"Bc4";5
164995;2226;"Smirnov, Arte";"Black";"Nf6";6
164996;2226;"Mamedov, Rau";"White";"d3";7
164997;2226;"Smirnov, Arte";"Black";"Bc5";8
164998;2226;"Mamedov, Rau";"White";"c3";9
164999;2226;"Smirnov, Arte";"Black";"d6";10
165025;2227;"Chudinovskikh, A";"White";"e4";1
165026;2227;"Kniest, O";"Black";"e5";2
165027;2227;"Chudinovskikh, A";"White";"Nf3";3
165028;2227;"Kniest, O";"Black";"Nc6";4
165029;2227;"Chudinovskikh, A";"White";"Bc4";5
165030;2227;"Kniest, O";"Black";"Bc5";6
165031;2227;"Chudinovskikh, A";"White";"c3";7
165032;2227;"Kniest, O";"Black";"Nf6";8
165033;2227;"Chudinovskikh, A";"White";"d3";9
165034;2227;"Kniest, O";"Black";"d6";10
165056;2228;"Nun, Ji";"White";"e4";1
165057;2228;"Votava, J";"Black";"e5";2
165058;2228;"Nun, Ji";"White";"Nf3";3
165059;2228;"Votava, J";"Black";"Nc6";4
165060;2228;"Nun, Ji";"White";"Bc4";5
165061;2228;"Votava, J";"Black";"Nf6";6
165062;2228;"Nun, Ji";"White";"d3";7
165063;2228;"Votava, J";"Black";"Bc5";8
165064;2228;"Nun, Ji";"White";"O-O";9
165065;2228;"Votava, J";"Black";"d6";10
165132;2229;"Rudolf, An";"White";"e4";1
165133;2229;"Biolek, R2";"Black";"e5";2
165134;2229;"Rudolf, An";"White";"Nf3";3
165135;2229;"Biolek, R2";"Black";"Nc6";4
165136;2229;"Rudolf, An";"White";"Bc4";5
165137;2229;"Biolek, R2";"Black";"Bc5";6
165138;2229;"Rudolf, An";"White";"c3";7
165139;2229;"Biolek, R2";"Black";"Nf6";8
165140;2229;"Rudolf, An";"White";"d3";9
165141;2229;"Biolek, R2";"Black";"d6";10
165234;2230;"Markgraf, Al";"White";"e4";1
165235;2230;"Markos, J";"Black";"e5";2
165236;2230;"Markgraf, Al";"White";"Nf3";3
165237;2230;"Markos, J";"Black";"Nc6";4
165238;2230;"Markgraf, Al";"White";"Bc4";5
165239;2230;"Markos, J";"Black";"Nf6";6
165240;2230;"Markgraf, Al";"White";"d3";7
165241;2230;"Markos, J";"Black";"Bc5";8
165242;2230;"Markgraf, Al";"White";"c3";9
165243;2230;"Markos, J";"Black";"a6";10
165350;2231;"Arizmendi Martinez, J";"White";"e4";1
165351;2231;"Bhat, V";"Black";"e5";2
165352;2231;"Arizmendi Martinez, J";"White";"Nf3";3
165353;2231;"Bhat, V";"Black";"Nc6";4
165354;2231;"Arizmendi Martinez, J";"White";"Bc4";5
165355;2231;"Bhat, V";"Black";"Bc5";6
165356;2231;"Arizmendi Martinez, J";"White";"c3";7
165357;2231;"Bhat, V";"Black";"Nf6";8
165358;2231;"Arizmendi Martinez, J";"White";"d3";9
165359;2231;"Bhat, V";"Black";"d6";10
165373;2232;"Godena, M";"White";"e4";1
165374;2232;"Jensen, SorenH";"Black";"e5";2
165375;2232;"Godena, M";"White";"Nf3";3
165376;2232;"Jensen, SorenH";"Black";"Nc6";4
165377;2232;"Godena, M";"White";"Bc4";5
165378;2232;"Jensen, SorenH";"Black";"Bc5";6
165379;2232;"Godena, M";"White";"c3";7
165380;2232;"Jensen, SorenH";"Black";"Nf6";8
165381;2232;"Godena, M";"White";"d3";9
165382;2232;"Jensen, SorenH";"Black";"a6";10
165440;2233;"Mezentsev, V";"White";"e4";1
165441;2233;"Atalik, E";"Black";"e5";2
165442;2233;"Mezentsev, V";"White";"Nf3";3
165443;2233;"Atalik, E";"Black";"Nc6";4
165444;2233;"Mezentsev, V";"White";"Bc4";5
165445;2233;"Atalik, E";"Black";"Bc5";6
165446;2233;"Mezentsev, V";"White";"c3";7
165447;2233;"Atalik, E";"Black";"Nf6";8
165448;2233;"Mezentsev, V";"White";"d3";9
165449;2233;"Atalik, E";"Black";"d6";10
165523;2234;"Mezentsev, V";"White";"e4";1
165524;2234;"Atalik, S";"Black";"e5";2
165525;2234;"Mezentsev, V";"White";"Nf3";3
165526;2234;"Atalik, S";"Black";"Nc6";4
165527;2234;"Mezentsev, V";"White";"Bc4";5
165528;2234;"Atalik, S";"Black";"Bc5";6
165529;2234;"Mezentsev, V";"White";"c3";7
165530;2234;"Atalik, S";"Black";"Nf6";8
165531;2234;"Mezentsev, V";"White";"d3";9
165532;2234;"Atalik, S";"Black";"d6";10
165641;2235;"Bauer, Ch";"White";"e4";1
165642;2235;"Kaplan, S";"Black";"e5";2
165643;2235;"Bauer, Ch";"White";"Bc4";3
165644;2235;"Kaplan, S";"Black";"Nf6";4
165645;2235;"Bauer, Ch";"White";"d3";5
165646;2235;"Kaplan, S";"Black";"Nc6";6
165647;2235;"Bauer, Ch";"White";"Nf3";7
165648;2235;"Kaplan, S";"Black";"Bc5";8
165649;2235;"Bauer, Ch";"White";"c3";9
165650;2235;"Kaplan, S";"Black";"a6";10
165711;2236;"Tseshkovsky, V";"White";"e4";1
165712;2236;"Kaplan, S";"Black";"e5";2
165713;2236;"Tseshkovsky, V";"White";"Nf3";3
165714;2236;"Kaplan, S";"Black";"Nc6";4
165715;2236;"Tseshkovsky, V";"White";"Bc4";5
165716;2236;"Kaplan, S";"Black";"Nf6";6
165717;2236;"Tseshkovsky, V";"White";"d3";7
165718;2236;"Kaplan, S";"Black";"Bc5";8
165719;2236;"Tseshkovsky, V";"White";"c3";9
165720;2236;"Kaplan, S";"Black";"a6";10
165789;2237;"Barua, D";"White";"e4";1
165790;2237;"Sijpkens, M";"Black";"e5";2
165791;2237;"Barua, D";"White";"Bc4";3
165792;2237;"Sijpkens, M";"Black";"Nf6";4
165793;2237;"Barua, D";"White";"d3";5
165794;2237;"Sijpkens, M";"Black";"Bc5";6
165795;2237;"Barua, D";"White";"Nf3";7
165796;2237;"Sijpkens, M";"Black";"d6";8
165797;2237;"Barua, D";"White";"c3";9
165798;2237;"Sijpkens, M";"Black";"Nc6";10
165870;2238;"Mikkelsen, N";"White";"e4";1
165871;2238;"Ovsejevitsch, S";"Black";"e5";2
165872;2238;"Mikkelsen, N";"White";"Nf3";3
165873;2238;"Ovsejevitsch, S";"Black";"Nc6";4
165874;2238;"Mikkelsen, N";"White";"Bc4";5
165875;2238;"Ovsejevitsch, S";"Black";"Bc5";6
165876;2238;"Mikkelsen, N";"White";"c3";7
165877;2238;"Ovsejevitsch, S";"Black";"Nf6";8
165878;2238;"Mikkelsen, N";"White";"d3";9
165879;2238;"Ovsejevitsch, S";"Black";"a6";10
165967;2239;"Kosten, A";"White";"e4";1
165968;2239;"Haslinger, S";"Black";"e5";2
165969;2239;"Kosten, A";"White";"Nf3";3
165970;2239;"Haslinger, S";"Black";"Nc6";4
165971;2239;"Kosten, A";"White";"Bc4";5
165972;2239;"Haslinger, S";"Black";"Bc5";6
165973;2239;"Kosten, A";"White";"c3";7
165974;2239;"Haslinger, S";"Black";"Nf6";8
165975;2239;"Kosten, A";"White";"d3";9
165976;2239;"Haslinger, S";"Black";"a6";10
166084;2240;"Narayanan, Sr";"White";"e4";1
166085;2240;"Mikhalevski, V";"Black";"e5";2
166086;2240;"Narayanan, Sr";"White";"Nf3";3
166087;2240;"Mikhalevski, V";"Black";"Nc6";4
166088;2240;"Narayanan, Sr";"White";"Bc4";5
166089;2240;"Mikhalevski, V";"Black";"Bc5";6
166090;2240;"Narayanan, Sr";"White";"c3";7
166091;2240;"Mikhalevski, V";"Black";"Nf6";8
166092;2240;"Narayanan, Sr";"White";"d3";9
166093;2240;"Mikhalevski, V";"Black";"a6";10
166180;2241;"Narayanan, Sr";"White";"e4";1
166181;2241;"Stefanova, A";"Black";"e5";2
166182;2241;"Narayanan, Sr";"White";"Nf3";3
166183;2241;"Stefanova, A";"Black";"Nc6";4
166184;2241;"Narayanan, Sr";"White";"Bc4";5
166185;2241;"Stefanova, A";"Black";"Bc5";6
166186;2241;"Narayanan, Sr";"White";"c3";7
166187;2241;"Stefanova, A";"Black";"Nf6";8
166188;2241;"Narayanan, Sr";"White";"d3";9
166189;2241;"Stefanova, A";"Black";"Bb6";10
166258;2242;"Dlugosz, J";"White";"e4";1
166259;2242;"Brynell, S";"Black";"e5";2
166260;2242;"Dlugosz, J";"White";"Nf3";3
166261;2242;"Brynell, S";"Black";"Nc6";4
166262;2242;"Dlugosz, J";"White";"Bc4";5
166263;2242;"Brynell, S";"Black";"Bc5";6
166264;2242;"Dlugosz, J";"White";"c3";7
166265;2242;"Brynell, S";"Black";"Nf6";8
166266;2242;"Dlugosz, J";"White";"d3";9
166267;2242;"Brynell, S";"Black";"O-O";10
166331;2243;"Kudrin, S";"White";"e4";1
166332;2243;"Mulyar, M";"Black";"e5";2
166333;2243;"Kudrin, S";"White";"Nf3";3
166334;2243;"Mulyar, M";"Black";"Nc6";4
166335;2243;"Kudrin, S";"White";"Bc4";5
166336;2243;"Mulyar, M";"Black";"Nf6";6
166337;2243;"Kudrin, S";"White";"d3";7
166338;2243;"Mulyar, M";"Black";"Bc5";8
166339;2243;"Kudrin, S";"White";"c3";9
166340;2243;"Mulyar, M";"Black";"d6";10
166384;2244;"Sanduleac, V";"White";"e4";1
166385;2244;"Forgues, F";"Black";"e5";2
166386;2244;"Sanduleac, V";"White";"Nf3";3
166387;2244;"Forgues, F";"Black";"Nc6";4
166388;2244;"Sanduleac, V";"White";"Bc4";5
166389;2244;"Forgues, F";"Black";"Nf6";6
166390;2244;"Sanduleac, V";"White";"d3";7
166391;2244;"Forgues, F";"Black";"Bc5";8
166392;2244;"Sanduleac, V";"White";"c3";9
166393;2244;"Forgues, F";"Black";"d6";10
166445;2245;"Sanduleac, V";"White";"e4";1
166446;2245;"Daurelle, H";"Black";"e5";2
166447;2245;"Sanduleac, V";"White";"Nf3";3
166448;2245;"Daurelle, H";"Black";"Nc6";4
166449;2245;"Sanduleac, V";"White";"Bc4";5
166450;2245;"Daurelle, H";"Black";"Nf6";6
166451;2245;"Sanduleac, V";"White";"d3";7
166452;2245;"Daurelle, H";"Black";"Bc5";8
166453;2245;"Sanduleac, V";"White";"c3";9
166454;2245;"Daurelle, H";"Black";"a6";10
166516;2246;"Bacrot, E";"White";"e4";1
166517;2246;"Aronian, L";"Black";"e5";2
166518;2246;"Bacrot, E";"White";"Bc4";3
166519;2246;"Aronian, L";"Black";"Nf6";4
166520;2246;"Bacrot, E";"White";"d3";5
166521;2246;"Aronian, L";"Black";"Nc6";6
166522;2246;"Bacrot, E";"White";"Nf3";7
166523;2246;"Aronian, L";"Black";"Bc5";8
166524;2246;"Bacrot, E";"White";"c3";9
166525;2246;"Aronian, L";"Black";"d6";10
166605;2247;"Bauer, Ch";"White";"e4";1
166606;2247;"Fressinet, L";"Black";"e5";2
166607;2247;"Bauer, Ch";"White";"Bc4";3
166608;2247;"Fressinet, L";"Black";"Nf6";4
166609;2247;"Bauer, Ch";"White";"d3";5
166610;2247;"Fressinet, L";"Black";"Nc6";6
166611;2247;"Bauer, Ch";"White";"Nf3";7
166612;2247;"Fressinet, L";"Black";"Bc5";8
166613;2247;"Bauer, Ch";"White";"c3";9
166614;2247;"Fressinet, L";"Black";"a6";10
166722;2248;"Degraeve, JM";"White";"e4";1
166723;2248;"Dorfman, J";"Black";"e5";2
166724;2248;"Degraeve, JM";"White";"Nf3";3
166725;2248;"Dorfman, J";"Black";"Nc6";4
166726;2248;"Degraeve, JM";"White";"Bc4";5
166727;2248;"Dorfman, J";"Black";"Bc5";6
166728;2248;"Degraeve, JM";"White";"c3";7
166729;2248;"Dorfman, J";"Black";"Nf6";8
166730;2248;"Degraeve, JM";"White";"d3";9
166731;2248;"Dorfman, J";"Black";"d6";10
166767;2249;"Thorgeirsson, S";"White";"e4";1
166768;2249;"Adhiban, B";"Black";"e5";2
166769;2249;"Thorgeirsson, S";"White";"Nf3";3
166770;2249;"Adhiban, B";"Black";"Nc6";4
166771;2249;"Thorgeirsson, S";"White";"Bc4";5
166772;2249;"Adhiban, B";"Black";"Bc5";6
166773;2249;"Thorgeirsson, S";"White";"c3";7
166774;2249;"Adhiban, B";"Black";"Nf6";8
166775;2249;"Thorgeirsson, S";"White";"d3";9
166776;2249;"Adhiban, B";"Black";"d6";10
166857;2250;"Mouradian, K";"White";"e4";1
166858;2250;"Guliev, Sarh";"Black";"e5";2
166859;2250;"Mouradian, K";"White";"Bc4";3
166860;2250;"Guliev, Sarh";"Black";"Nf6";4
166861;2250;"Mouradian, K";"White";"d3";5
166862;2250;"Guliev, Sarh";"Black";"Bc5";6
166863;2250;"Mouradian, K";"White";"Nf3";7
166864;2250;"Guliev, Sarh";"Black";"Nc6";8
166865;2250;"Mouradian, K";"White";"c3";9
166866;2250;"Guliev, Sarh";"Black";"d6";10
166965;2251;"Adhiban, B";"White";"e4";1
166966;2251;"Yahya, M";"Black";"e5";2
166967;2251;"Adhiban, B";"White";"Nf3";3
166968;2251;"Yahya, M";"Black";"Nc6";4
166969;2251;"Adhiban, B";"White";"Bc4";5
166970;2251;"Yahya, M";"Black";"Bc5";6
166971;2251;"Adhiban, B";"White";"d3";7
166972;2251;"Yahya, M";"Black";"Nf6";8
166973;2251;"Adhiban, B";"White";"c3";9
166974;2251;"Yahya, M";"Black";"a6";10
167030;2252;"Vas, P SWE";"White";"e4";1
167031;2252;"Krivonosov, O";"Black";"e5";2
167032;2252;"Vas, P SWE";"White";"Nf3";3
167033;2252;"Krivonosov, O";"Black";"Nc6";4
167034;2252;"Vas, P SWE";"White";"Bc4";5
167035;2252;"Krivonosov, O";"Black";"Nf6";6
167036;2252;"Vas, P SWE";"White";"d3";7
167037;2252;"Krivonosov, O";"Black";"Bc5";8
167038;2252;"Vas, P SWE";"White";"O-O";9
167039;2252;"Krivonosov, O";"Black";"d6";10
167133;2253;"Kuba, G";"White";"e4";1
167134;2253;"Schachinger, M";"Black";"e5";2
167135;2253;"Kuba, G";"White";"Nf3";3
167136;2253;"Schachinger, M";"Black";"Nc6";4
167137;2253;"Kuba, G";"White";"Bc4";5
167138;2253;"Schachinger, M";"Black";"Bc5";6
167139;2253;"Kuba, G";"White";"c3";7
167140;2253;"Schachinger, M";"Black";"Nf6";8
167141;2253;"Kuba, G";"White";"d3";9
167142;2253;"Schachinger, M";"Black";"d6";10
167163;2254;"Ehlvest, J";"White";"e4";1
167164;2254;"Kunte, A";"Black";"e5";2
167165;2254;"Ehlvest, J";"White";"Nf3";3
167166;2254;"Kunte, A";"Black";"Nc6";4
167167;2254;"Ehlvest, J";"White";"Bc4";5
167168;2254;"Kunte, A";"Black";"Nf6";6
167169;2254;"Ehlvest, J";"White";"d3";7
167170;2254;"Kunte, A";"Black";"Bc5";8
167171;2254;"Ehlvest, J";"White";"c3";9
167172;2254;"Kunte, A";"Black";"a6";10
167250;2255;"Inarkiev, E";"White";"e4";1
167251;2255;"Ni Hua";"Black";"e5";2
167252;2255;"Inarkiev, E";"White";"Nf3";3
167253;2255;"Ni Hua";"Black";"Nc6";4
167254;2255;"Inarkiev, E";"White";"Bc4";5
167255;2255;"Ni Hua";"Black";"Bc5";6
167256;2255;"Inarkiev, E";"White";"c3";7
167257;2255;"Ni Hua";"Black";"Nf6";8
167258;2255;"Inarkiev, E";"White";"d3";9
167259;2255;"Ni Hua";"Black";"d6";10
167399;2256;"Degraeve, JM";"White";"e4";1
167400;2256;"Tkachiev, V";"Black";"e5";2
167401;2256;"Degraeve, JM";"White";"Nf3";3
167402;2256;"Tkachiev, V";"Black";"Nc6";4
167403;2256;"Degraeve, JM";"White";"Bc4";5
167404;2256;"Tkachiev, V";"Black";"Bc5";6
167405;2256;"Degraeve, JM";"White";"c3";7
167406;2256;"Tkachiev, V";"Black";"Nf6";8
167407;2256;"Degraeve, JM";"White";"d3";9
167408;2256;"Tkachiev, V";"Black";"d6";10
167523;2257;"Arizmendi Martinez, J";"White";"e4";1
167524;2257;"Mirzoev, A";"Black";"e5";2
167525;2257;"Arizmendi Martinez, J";"White";"Bc4";3
167526;2257;"Mirzoev, A";"Black";"Nc6";4
167527;2257;"Arizmendi Martinez, J";"White";"Nf3";5
167528;2257;"Mirzoev, A";"Black";"Bc5";6
167529;2257;"Arizmendi Martinez, J";"White";"c3";7
167530;2257;"Mirzoev, A";"Black";"Nf6";8
167531;2257;"Arizmendi Martinez, J";"White";"d3";9
167532;2257;"Mirzoev, A";"Black";"a6";10
167548;2258;"Kapnisis, S";"White";"e4";1
167549;2258;"Kokolias, K";"Black";"e5";2
167550;2258;"Kapnisis, S";"White";"Nf3";3
167551;2258;"Kokolias, K";"Black";"Nc6";4
167552;2258;"Kapnisis, S";"White";"Bc4";5
167553;2258;"Kokolias, K";"Black";"Bc5";6
167554;2258;"Kapnisis, S";"White";"c3";7
167555;2258;"Kokolias, K";"Black";"Nf6";8
167556;2258;"Kapnisis, S";"White";"d3";9
167557;2258;"Kokolias, K";"Black";"a6";10
167645;2259;"Sedlak, N";"White";"e4";1
167646;2259;"Predojevic, B";"Black";"e5";2
167647;2259;"Sedlak, N";"White";"Nf3";3
167648;2259;"Predojevic, B";"Black";"Nc6";4
167649;2259;"Sedlak, N";"White";"Bc4";5
167650;2259;"Predojevic, B";"Black";"Nf6";6
167651;2259;"Sedlak, N";"White";"d3";7
